participant_id,gender,age,race_ethnicity,education_level,poverty_income_ratio,interview_sample_weight,exam_sample_weight,strata,psu,interview_sample_weight_missing,pir_category
136696,Female,57,Other Hispanic,College graduate or above,2.4,14714.732759,16636.066647,183.0,2.0,False,High
136697,Female,34,Non-Hispanic Black,Some college/AA degree,1.82,31754.908546,51954.418585,177.0,2.0,False,Mid
136698,Female,32,Other Hispanic,High school/GED,1.31,25325.485061,34639.143955,175.0,2.0,False,Mid
136699,Female,49,Non-Hispanic White,Some college/AA degree,2.29,19209.282433,27757.750315,182.0,2.0,False,High
136701,Male,31,Mexican American,High school/GED,0.84,37980.54519,42473.056389,182.0,1.0,False,Low
136702,Male,68,Non-Hispanic White,Some college/AA degree,5.0,30752.980838,36092.919416,174.0,1.0,False,Very High
136703,Female,44,Other/Multi-Racial,<9th grade,0.82,8294.650649,13713.365574,184.0,2.0,False,Low
136705,Female,23,Other/Multi-Racial,9-11th grade,0.71,14429.073632,40415.220639,183.0,2.0,False,Low
136706,Female,63,Non-Hispanic White,Some college/AA degree,0.05,21180.650397,22688.981272,185.0,1.0,False,Low
136707,Female,43,Non-Hispanic Black,Some college/AA degree,1.39,18811.123587,24337.474294,183.0,2.0,False,Mid
136709,Male,45,Mexican American,<9th grade,0.91,43543.634885,77652.409569,181.0,2.0,False,Low
136713,Female,73,Non-Hispanic White,College graduate or above,5.0,47851.962782,62076.51138,176.0,2.0,False,Very High
136714,Female,20,Mexican American,High school/GED,1.74,54754.705025,61493.364556,182.0,1.0,False,Mid
136716,Female,67,Other/Multi-Racial,College graduate or above,3.78,29684.355831,28680.17755,182.0,1.0,False,High
136718,Male,60,Other Hispanic,Some college/AA degree,5.0,21391.789786,23001.022756,175.0,1.0,False,Very High
136720,Female,70,Non-Hispanic White,College graduate or above,5.0,22321.25495,29468.510971,179.0,2.0,False,Very High
136723,Male,62,Non-Hispanic White,Some college/AA degree,5.0,40729.293035,49046.082702,180.0,2.0,False,Very High
136724,Female,75,Mexican American,Some college/AA degree,2.66,29270.080421,40629.578454,184.0,1.0,False,High
136727,Male,57,Non-Hispanic White,College graduate or above,5.0,20523.646307,22775.213228,179.0,1.0,False,Very High
136728,Female,55,Non-Hispanic White,Some college/AA degree,1.67,23153.850733,27283.19211,180.0,1.0,False,Mid
136730,Male,62,Other/Multi-Racial,College graduate or above,5.0,43929.413747,49176.496642,182.0,1.0,False,Very High
136731,Female,31,Mexican American,College graduate or above,3.91,28810.609496,33042.581587,175.0,2.0,False,High
136733,Female,33,Other Hispanic,Some college/AA degree,0.09,38493.574148,39327.803687,174.0,1.0,False,Low
136734,Male,35,Mexican American,High school/GED,1.13,33489.203093,45542.135395,185.0,2.0,False,Mid
136735,Female,80,Non-Hispanic White,High school/GED,2.02,50856.754552,88042.951611,181.0,2.0,False,High
136736,Female,64,Non-Hispanic Asian,College graduate or above,5.0,10430.939546,11078.060479,175.0,1.0,False,Very High
136739,Female,67,Non-Hispanic White,Some college/AA degree,5.0,16657.607158,16838.117981,185.0,1.0,False,Very High
136740,Female,69,Other Hispanic,High school/GED,4.37,21871.440223,30112.976604,183.0,2.0,False,High
136744,Male,36,Non-Hispanic White,Some college/AA degree,4.67,69755.847455,82345.593925,178.0,2.0,False,High
136745,Male,38,Non-Hispanic White,College graduate or above,5.0,41292.538315,54910.207402,174.0,2.0,False,Very High
136747,Female,37,Non-Hispanic Black,College graduate or above,0.7,11770.860016,13664.19976,184.0,2.0,False,Low
136748,Male,69,Non-Hispanic White,Some college/AA degree,1.55,21838.596182,29348.303118,181.0,2.0,False,Mid
136750,Male,62,Non-Hispanic White,College graduate or above,5.0,35209.373281,47425.906303,178.0,1.0,False,Very High
136752,Male,73,Non-Hispanic Asian,College graduate or above,5.0,13723.981549,15494.004164,175.0,1.0,False,Very High
136754,Male,80,Non-Hispanic Black,9-11th grade,2.35,8576.892779,14673.320925,187.0,2.0,False,High
136757,Female,80,Non-Hispanic White,Some college/AA degree,1.72,12339.150872,24576.076381,175.0,1.0,False,Mid
136758,Female,29,Non-Hispanic White,College graduate or above,5.0,45166.001656,59019.777837,178.0,1.0,False,Very High
136760,Female,73,Non-Hispanic Asian,Some college/AA degree,1.97,12563.740681,17067.067586,173.0,1.0,False,Mid
136761,Male,61,Non-Hispanic Asian,College graduate or above,3.62,36108.047199,42311.467963,173.0,2.0,False,High
136762,Male,33,Non-Hispanic Black,High school/GED,0.64,43372.286036,42624.201299,187.0,1.0,False,Low
136770,Female,70,Non-Hispanic White,College graduate or above,3.55,28706.284027,40853.643892,180.0,2.0,False,High
136771,Male,21,Non-Hispanic White,9-11th grade,0.43,63987.585816,80018.313728,184.0,2.0,False,Low
136776,Male,67,Non-Hispanic White,High school/GED,2.28,30434.112256,34556.623438,177.0,1.0,False,High
136778,Male,53,Non-Hispanic White,Some college/AA degree,2.92,29608.6281,40911.609167,177.0,1.0,False,High
136781,Female,25,Non-Hispanic Asian,High school/GED,0.92,25692.886189,39266.491902,174.0,2.0,False,Low
136783,Female,80,Non-Hispanic White,Some college/AA degree,5.0,19703.882175,34633.202749,174.0,2.0,False,Very High
136785,Female,61,Non-Hispanic White,Some college/AA degree,1.17,12933.157622,13313.981416,177.0,1.0,False,Mid
136788,Male,68,Non-Hispanic White,9-11th grade,5.0,11682.402539,13191.788324,177.0,1.0,False,Very High
136791,Female,64,Non-Hispanic White,College graduate or above,4.92,17004.913776,22917.141582,173.0,1.0,False,High
136794,Female,25,Other Hispanic,High school/GED,1.09,17153.371591,24092.18936,183.0,1.0,False,Mid
136797,Female,30,Other Hispanic,High school/GED,0.82,24457.378485,21747.995642,177.0,2.0,False,Low
136799,Female,38,Other Hispanic,College graduate or above,5.0,38488.074644,52285.412824,175.0,2.0,False,Very High
136800,Male,62,Non-Hispanic White,High school/GED,5.0,26529.526331,31064.711833,179.0,1.0,False,Very High
136801,Female,64,Non-Hispanic White,High school/GED,3.82,52644.362422,79012.318928,180.0,2.0,False,High
136802,Female,53,Non-Hispanic White,High school/GED,2.61,35310.453908,42939.459717,178.0,2.0,False,High
136803,Male,62,Non-Hispanic White,Some college/AA degree,3.33,12347.194673,14220.623067,174.0,2.0,False,High
136806,Male,68,Other Hispanic,Some college/AA degree,1.32,7411.815995,7825.32189,183.0,2.0,False,Mid
136809,Male,69,Non-Hispanic White,9-11th grade,1.47,32656.211125,44724.91366,181.0,2.0,False,Mid
136810,Female,73,Non-Hispanic White,High school/GED,1.69,31682.134581,40228.30184,178.0,1.0,False,Mid
136812,Female,65,Non-Hispanic White,College graduate or above,5.0,25497.93103,26624.732226,186.0,2.0,False,Very High
136814,Female,56,Mexican American,9-11th grade,4.34,38632.04098,42499.44023,174.0,1.0,False,High
136815,Male,44,Other/Multi-Racial,High school/GED,3.16,74940.304847,103664.930289,174.0,1.0,False,High
136817,Female,32,Other Hispanic,9-11th grade,3.92,12978.185648,14169.239445,174.0,2.0,False,High
136818,Female,46,Non-Hispanic White,College graduate or above,3.33,33479.32188,45610.469666,179.0,1.0,False,High
136822,Female,34,Other/Multi-Racial,Some college/AA degree,2.52,30192.814785,37992.065285,178.0,1.0,False,High
136826,Female,64,Non-Hispanic White,Some college/AA degree,1.84,19972.989705,23160.890537,181.0,2.0,False,Mid
136827,Male,54,Non-Hispanic White,Some college/AA degree,5.0,13707.692534,15013.484315,184.0,2.0,False,Very High
136828,Female,60,Non-Hispanic White,Some college/AA degree,0.99,15758.567274,16880.777079,185.0,1.0,False,Low
136829,Female,76,Mexican American,High school/GED,1.74,42373.336435,60704.003637,182.0,1.0,False,Mid
136831,Female,43,Mexican American,9-11th grade,2.0,47620.733236,62588.605421,175.0,1.0,False,High
136832,Male,72,Non-Hispanic White,Some college/AA degree,4.32,10213.347127,11125.019899,177.0,1.0,False,High
136835,Female,62,Non-Hispanic White,Some college/AA degree,3.14,38293.776238,46407.410915,184.0,1.0,False,High
136836,Female,71,Non-Hispanic White,College graduate or above,5.0,15171.569773,17608.630881,179.0,1.0,False,Very High
136837,Female,71,Non-Hispanic White,High school/GED,1.13,12444.605939,19028.952771,177.0,1.0,False,Mid
136838,Male,68,Non-Hispanic White,College graduate or above,4.37,14222.234669,15210.530362,181.0,1.0,False,High
136839,Female,61,Mexican American,High school/GED,1.51,18880.468896,27484.178508,182.0,1.0,False,Mid
136840,Male,54,Non-Hispanic White,College graduate or above,4.27,39172.115112,45659.156268,179.0,1.0,False,High
136848,Female,30,Non-Hispanic White,Some college/AA degree,0.4,13641.95734,16844.361106,185.0,1.0,False,Low
136849,Male,53,Non-Hispanic White,High school/GED,2.41,45729.363041,51592.365101,180.0,1.0,False,High
136852,Female,26,Non-Hispanic Asian,College graduate or above,5.0,35536.010486,43408.856359,175.0,1.0,False,Very High
136854,Male,36,Non-Hispanic Black,Some college/AA degree,1.85,28888.280002,30693.733298,181.0,2.0,False,Mid
136855,Female,20,Non-Hispanic Asian,High school/GED,3.22,118629.932068,154291.436265,175.0,2.0,False,High
136859,Male,27,Other/Multi-Racial,Some college/AA degree,5.0,28718.44304,76745.856448,182.0,2.0,False,Very High
136862,Male,74,Other/Multi-Racial,9-11th grade,0.79,13896.462566,19131.794478,173.0,1.0,False,Low
136864,Female,72,Non-Hispanic Asian,Some college/AA degree,2.5,10590.362609,12505.303572,175.0,1.0,False,High
136865,Male,72,Non-Hispanic White,High school/GED,4.41,23588.589969,25908.111364,178.0,1.0,False,High
136866,Male,25,Other/Multi-Racial,Some college/AA degree,1.93,20975.424149,25370.906685,173.0,1.0,False,Mid
136868,Male,41,Non-Hispanic Black,<9th grade,0.895,12811.238779,14219.150256,182.0,2.0,False,Low
136870,Female,53,Non-Hispanic Black,Some college/AA degree,1.59,14662.438877,19312.560024,185.0,1.0,False,Mid
136872,Male,26,Non-Hispanic White,High school/GED,3.3,46753.396857,63442.101546,180.0,1.0,False,High
136874,Female,46,Other Hispanic,College graduate or above,5.0,22214.389482,24681.72895,174.0,2.0,False,Very High
136882,Female,28,Non-Hispanic White,College graduate or above,2.33,20751.997631,19795.686072,177.0,2.0,False,High
136883,Female,32,Non-Hispanic White,College graduate or above,2.61,14162.459089,19061.26153,185.0,1.0,False,High
136887,Male,25,Other Hispanic,Some college/AA degree,3.26,58100.71721,145050.368088,183.0,1.0,False,High
136888,Male,21,Non-Hispanic White,Some college/AA degree,0.99,73688.06737,125602.575207,186.0,2.0,False,Low
136890,Female,62,Non-Hispanic White,College graduate or above,5.0,26612.192605,35172.943478,176.0,1.0,False,Very High
136891,Male,31,Non-Hispanic White,Some college/AA degree,1.99,47711.867681,56806.202149,173.0,1.0,False,Mid
136892,Female,79,Non-Hispanic White,Some college/AA degree,2.92,10580.739474,13095.869047,179.0,1.0,False,High
136893,Male,59,Non-Hispanic White,Some college/AA degree,4.33,83748.514217,141801.485199,184.0,1.0,False,High
136897,Male,70,Non-Hispanic White,Some college/AA degree,2.71,15534.297014,21273.072604,183.0,1.0,False,High
136898,Female,46,Non-Hispanic White,College graduate or above,4.62,56370.643535,97287.43959,176.0,2.0,False,High
136899,Female,26,Mexican American,College graduate or above,0.69,28786.166545,31522.919906,179.0,1.0,False,Low
136906,Female,53,Non-Hispanic White,High school/GED,3.49,28509.28265,40675.211486,177.0,2.0,False,High
136908,Female,55,Non-Hispanic Black,9-11th grade,0.04,7074.6327,9363.445855,187.0,2.0,False,Low
136910,Male,70,Non-Hispanic White,College graduate or above,5.0,17363.818509,19603.281695,179.0,1.0,False,Very High
136911,Female,39,Non-Hispanic White,College graduate or above,4.5,100532.705159,132146.276369,173.0,2.0,False,High
136914,Male,56,Non-Hispanic White,High school/GED,2.28,45248.204001,54963.056899,186.0,2.0,False,High
136917,Male,49,Non-Hispanic White,Some college/AA degree,5.0,32513.723938,39998.990545,185.0,1.0,False,Very High
136918,Female,24,Non-Hispanic White,High school/GED,2.61,84019.150633,115714.800603,178.0,2.0,False,High
136921,Female,61,Non-Hispanic White,Some college/AA degree,1.84,25881.919408,32190.994689,182.0,2.0,False,Mid
136922,Male,44,Other Hispanic,College graduate or above,5.0,19233.056227,25274.090384,176.0,1.0,False,Very High
136923,Male,20,Other Hispanic,9-11th grade,0.91,23241.531716,46384.056931,176.0,1.0,False,Low
136925,Male,63,Other Hispanic,College graduate or above,3.43,27264.988363,28446.872003,181.0,2.0,False,High
136928,Male,58,Non-Hispanic White,Some college/AA degree,2.92,63560.239969,87938.998653,187.0,1.0,False,High
136929,Female,47,Mexican American,College graduate or above,5.0,23221.159539,23476.457404,173.0,1.0,False,Very High
136930,Male,52,Non-Hispanic Black,9-11th grade,1.28,72397.470236,128563.11183,186.0,1.0,False,Mid
136931,Male,69,Non-Hispanic White,High school/GED,2.33,20648.48252,29238.995737,185.0,2.0,False,High
136936,Female,68,Non-Hispanic White,Some college/AA degree,3.44,30249.439146,37769.640124,186.0,1.0,False,High
136938,Female,53,Non-Hispanic Black,College graduate or above,5.0,66347.654784,95466.747355,187.0,2.0,False,Very High
136939,Female,59,Non-Hispanic White,College graduate or above,5.0,18955.132913,23500.157288,174.0,2.0,False,Very High
136942,Male,43,Non-Hispanic Black,Some college/AA degree,3.69,21138.030708,27945.94824,176.0,2.0,False,High
136943,Female,47,Mexican American,<9th grade,1.99,50099.865737,47784.997685,174.0,1.0,False,Mid
136946,Male,67,Non-Hispanic White,High school/GED,2.58,33050.051273,45956.284488,185.0,2.0,False,High
136947,Female,22,Non-Hispanic White,Some college/AA degree,1.47,58085.625714,68178.983937,187.0,2.0,False,Mid
136950,Male,25,Non-Hispanic White,High school/GED,2.13,54127.268079,80930.775832,185.0,1.0,False,High
136951,Female,80,Other/Multi-Racial,College graduate or above,1.01,18968.075354,27674.811633,185.0,2.0,False,Mid
136953,Female,57,Mexican American,High school/GED,2.18,42145.703749,48802.320977,182.0,1.0,False,High
136954,Male,35,Non-Hispanic White,High school/GED,0.84,58557.219234,98594.600518,185.0,2.0,False,Low
136956,Female,62,Non-Hispanic White,Some college/AA degree,1.8,13023.672643,16689.511483,173.0,1.0,False,Mid
136959,Female,70,Non-Hispanic Black,High school/GED,1.07,22867.473155,41645.226112,176.0,2.0,False,Mid
136963,Male,32,Non-Hispanic White,High school/GED,4.05,27410.61622,38961.514547,173.0,1.0,False,High
136966,Male,80,Non-Hispanic White,High school/GED,1.09,28388.16077,43912.345499,186.0,2.0,False,Mid
136968,Female,52,Non-Hispanic White,College graduate or above,5.0,20839.448857,27999.475316,179.0,2.0,False,Very High
136969,Female,29,Other Hispanic,9-11th grade,0.54,34065.075195,65965.306559,183.0,1.0,False,Low
136971,Female,67,Non-Hispanic Black,Missing,3.28,30307.356042,28576.189396,182.0,2.0,False,High
136972,Female,78,Non-Hispanic White,High school/GED,2.28,28390.603117,47506.554901,176.0,2.0,False,High
136973,Female,71,Non-Hispanic White,High school/GED,1.12,15966.867854,24612.498432,185.0,1.0,False,Mid
136975,Male,49,Other Hispanic,College graduate or above,3.43,34704.236311,44069.047566,173.0,2.0,False,High
136976,Male,31,Non-Hispanic White,High school/GED,3.65,26928.534121,46172.877395,185.0,2.0,False,High
136977,Male,29,Non-Hispanic White,College graduate or above,2.58,34123.883392,49979.038191,183.0,2.0,False,High
136978,Female,45,Non-Hispanic Asian,Some college/AA degree,1.1,34006.091948,44674.808673,175.0,2.0,False,Mid
136979,Female,78,Non-Hispanic Black,Some college/AA degree,1.85,16373.385297,21602.642054,177.0,2.0,False,Mid
136980,Male,62,Non-Hispanic White,College graduate or above,5.0,15194.17527,17156.194617,183.0,1.0,False,Very High
136982,Male,47,Non-Hispanic White,College graduate or above,5.0,63829.961682,79217.716045,173.0,2.0,False,Very High
136984,Female,78,Non-Hispanic White,Some college/AA degree,2.18,24783.07665,25209.529897,186.0,2.0,False,High
136987,Female,80,Non-Hispanic White,College graduate or above,2.13,12809.613977,21126.943384,177.0,1.0,False,High
136988,Male,65,Non-Hispanic White,Some college/AA degree,5.0,34125.214673,36857.57889,178.0,1.0,False,Very High
136990,Male,63,Non-Hispanic Black,Some college/AA degree,5.0,17762.251893,22590.364304,184.0,2.0,False,Very High
136991,Male,48,Non-Hispanic White,College graduate or above,5.0,50707.978687,56283.652802,180.0,2.0,False,Very High
136993,Female,58,Non-Hispanic White,College graduate or above,4.12,12460.557299,15272.382172,180.0,1.0,False,High
136994,Female,50,Non-Hispanic White,Some college/AA degree,1.42,25357.22355,28916.609496,178.0,2.0,False,Mid
136997,Male,77,Non-Hispanic White,<9th grade,1.86,25673.193808,37272.174906,186.0,2.0,False,Mid
136998,Female,77,Non-Hispanic White,College graduate or above,5.0,29671.541543,35767.165933,173.0,2.0,False,Very High
137004,Male,21,Non-Hispanic White,High school/GED,2.28,46767.629951,70602.525607,178.0,1.0,False,High
137005,Male,30,Non-Hispanic White,College graduate or above,5.0,33630.348171,40315.36985,181.0,1.0,False,Very High
137006,Male,55,Non-Hispanic White,Some college/AA degree,2.92,28861.155874,33301.898443,179.0,1.0,False,High
137007,Female,77,Non-Hispanic White,High school/GED,2.44,22559.818297,30869.083255,181.0,1.0,False,High
137008,Female,30,Mexican American,College graduate or above,2.12,65048.087362,56323.27912,182.0,1.0,False,High
137009,Female,56,Non-Hispanic Black,9-11th grade,0.16,7429.034939,9832.505708,176.0,1.0,False,Low
137010,Female,68,Other Hispanic,College graduate or above,0.25,9116.872487,13783.951055,179.0,2.0,False,Low
137011,Male,32,Other Hispanic,College graduate or above,4.78,25237.939826,44167.145828,182.0,1.0,False,High
137012,Female,30,Non-Hispanic Black,High school/GED,1.64,28889.194772,37563.011181,183.0,1.0,False,Mid
